"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"194","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:47:14,FALSE,NA,"704966284971106304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CindyMelecio",97,TRUE,FALSE,NA,NA
"195","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 09:45:14,FALSE,NA,"704965780807376896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","knftdyowana",3154,TRUE,FALSE,NA,NA
"196","RT @gmanews: Mike Enriquez proud of the first #PiliPinasDebates2016 https://t.co/MikeHEd3yR https://t.co/A5TcYyavPo",FALSE,0,NA,2016-03-02 09:44:50,FALSE,NA,"704965681763102720",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BondocGerald",51,TRUE,FALSE,NA,NA
"197","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:44:47,FALSE,NA,"704965667326287872",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BondocGerald",97,TRUE,FALSE,NA,NA
"198","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 09:44:37,FALSE,NA,"704965626704429056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BernardoCayyy",3154,TRUE,FALSE,NA,NA
"199","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 09:44:04,FALSE,NA,"704965485687771136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aphroyana",3154,TRUE,FALSE,NA,NA
"200","RT @manila_bulletin: Upcoming #PiliPinasDebates2016 schedule. https://t.co/fgODpgUWwy",FALSE,0,NA,2016-03-02 09:42:33,FALSE,NA,"704965105667043329",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AbcdeCruz",64,TRUE,FALSE,NA,NA
"201","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:42:29,FALSE,NA,"704965090018091008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AbcdeCruz",97,TRUE,FALSE,NA,NA
"202","RT @cnnphilippines: We will be hosting the VP debate on April 10.Any questions you want us to ask the candidates? #PilipinasDebates2016 htt…",FALSE,0,NA,2016-03-02 09:41:23,FALSE,NA,"704964813923885056",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AbanicoMaeriel",24,TRUE,FALSE,NA,NA
"203","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:41:22,FALSE,NA,"704964809612091392",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AbanicoMaeriel",97,TRUE,FALSE,NA,NA
"204","RT @gmanews: Mike Enriquez proud of the first #PiliPinasDebates2016 https://t.co/MikeHEd3yR https://t.co/A5TcYyavPo",FALSE,0,NA,2016-03-02 09:40:07,FALSE,NA,"704964494275907584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CustodioPearl",51,TRUE,FALSE,NA,NA
"205","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:40:03,FALSE,NA,"704964475493883904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CustodioPearl",97,TRUE,FALSE,NA,NA
"206","RT @rapplerdotcom: #PiliPinasDebates2016 top worldwide Twitter trend: https://t.co/Ui0iLc4i0u https://t.co/4fGIRc8B0W",FALSE,0,NA,2016-03-02 09:38:58,FALSE,NA,"704964204621537283",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CastroHyra",25,TRUE,FALSE,NA,NA
"207","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:38:54,FALSE,NA,"704964187752009729",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CastroHyra",97,TRUE,FALSE,NA,NA
"208","RT @duterte007: Don't forget the #VoteDuterteCayetano when sharing mga KA-DDS!
#DU30
#duterte2016 
#duterte
#PILIPINASDEBATES2016 https://t…",FALSE,0,NA,2016-03-02 09:37:35,FALSE,NA,"704963855332454400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NanaMinamin",22,TRUE,FALSE,NA,NA
"209","RT @cnnphilippines: We will be hosting the VP debate on April 10.Any questions you want us to ask the candidates? #PilipinasDebates2016 htt…",FALSE,0,NA,2016-03-02 09:36:35,FALSE,NA,"704963603577729024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AiraMarcilla",24,TRUE,FALSE,NA,NA
"210","RT @rapplerdotcom: GMA News issued a statement after VP Jojo Binay aired his complaints about #PiliPinasDebates2016. #PHVote https://t.co/C…",FALSE,0,NA,2016-03-02 09:35:33,FALSE,NA,"704963346072600576",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DesireeZamora13",56,TRUE,FALSE,NA,NA
"211","RT @duterte007: Don't forget the #VoteDuterteCayetano when sharing mga KA-DDS!
#DU30
#duterte2016 
#duterte
#PILIPINASDEBATES2016 https://t…",FALSE,0,NA,2016-03-02 09:35:31,FALSE,NA,"704963334282448896",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DesireeZamora13",22,TRUE,FALSE,NA,NA
"212","RT @duterte007: Don't forget the #VoteDuterteCayetano when sharing mga KA-DDS!
#DU30
#duterte2016 
#duterte
#PILIPINASDEBATES2016 https://t…",FALSE,0,NA,2016-03-02 09:35:30,FALSE,NA,"704963330419646465",NA,"<a href=""http://www.phvote.com"" rel=""nofollow"">PHVoteRT</a>","PHVoteRT",22,TRUE,FALSE,NA,NA
"213","RT @cocoy: Binay, corrupt. Grace Poe, Duterte, Miram = Marcos Supporters. 

If you don't like Corrupt + Marcos, who is left then? #PiliPina…",FALSE,0,NA,2016-03-02 09:33:57,FALSE,NA,"704962939933978626",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RyanEnriquez7",15,TRUE,FALSE,NA,NA
"214","RT @cnnphilippines: We will be hosting the VP debate on April 10.Any questions you want us to ask the candidates? #PilipinasDebates2016 htt…",FALSE,0,NA,2016-03-02 09:33:54,FALSE,NA,"704962927673999362",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RyanEnriquez7",24,TRUE,FALSE,NA,NA
"215","RT @rapplerdotcom: GMA News issued a statement after VP Jojo Binay aired his complaints about #PiliPinasDebates2016. #PHVote https://t.co/C…",FALSE,0,NA,2016-03-02 09:32:12,FALSE,NA,"704962502593884160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JillianJuan",56,TRUE,FALSE,NA,NA
"216","RT @cocoy: Binay, corrupt. Grace Poe, Duterte, Miram = Marcos Supporters. 

If you don't like Corrupt + Marcos, who is left then? #PiliPina…",FALSE,0,NA,2016-03-02 09:32:10,FALSE,NA,"704962493127348224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JillianJuan",15,TRUE,FALSE,NA,NA
"217","RT @cnnphilippines: We will be hosting the VP debate on April 10.Any questions you want us to ask the candidates? #PilipinasDebates2016 htt…",FALSE,0,NA,2016-03-02 09:32:07,FALSE,NA,"704962482234793984",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JillianJuan",24,TRUE,FALSE,NA,NA
"218","RT @GMA_PA: .@gmanetwork makes history during the first leg of #PiliPinasDebates2016: https://t.co/ug1gVxZYKx https://t.co/xwoD04FXo5",FALSE,0,NA,2016-03-02 09:31:06,FALSE,NA,"704962225329430528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MatthewAquino1",55,TRUE,FALSE,NA,NA
"219","RT @rapplerdotcom: GMA News issued a statement after VP Jojo Binay aired his complaints about #PiliPinasDebates2016. #PHVote https://t.co/C…",FALSE,0,NA,2016-03-02 09:31:01,FALSE,NA,"704962202571157505",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MatthewAquino1",56,TRUE,FALSE,NA,NA
"220","RT @GMA_PA: .@gmanetwork makes history during the first leg of #PiliPinasDebates2016: https://t.co/ug1gVxZYKx https://t.co/xwoD04FXo5",FALSE,0,NA,2016-03-02 09:30:08,FALSE,NA,"704961979434176512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MejaresJustine",55,TRUE,FALSE,NA,NA
"221","RT @rapplerdotcom: GMA News issued a statement after VP Jojo Binay aired his complaints about #PiliPinasDebates2016. #PHVote https://t.co/C…",FALSE,0,NA,2016-03-02 09:30:03,FALSE,NA,"704961958181666816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MejaresJustine",56,TRUE,FALSE,NA,NA
"222","RT @cnnphilippines: We will be hosting the VP debate on April 10.Any questions you want us to ask the candidates? #PilipinasDebates2016 htt…",FALSE,0,NA,2016-03-02 09:30:00,FALSE,NA,"704961949583323137",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MejaresJustine",24,TRUE,FALSE,NA,NA
"223","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 09:29:55,FALSE,NA,"704961925642211328",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","magnifiquekath",3154,TRUE,FALSE,NA,NA
"224","RT @duterte007: Don't forget the #VoteDuterteCayetano when sharing mga KA-DDS!
#DU30
#duterte2016 
#duterte
#PILIPINASDEBATES2016 https://t…",FALSE,0,NA,2016-03-02 09:28:41,FALSE,NA,"704961615112712192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DelShim",22,TRUE,FALSE,NA,NA
"225","RT @cocoy: Binay, corrupt. Grace Poe, Duterte, Miram = Marcos Supporters. 

If you don't like Corrupt + Marcos, who is left then? #PiliPina…",FALSE,0,NA,2016-03-02 09:27:54,FALSE,NA,"704961420668985344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","san_errol",15,TRUE,FALSE,NA,NA
"226","RT @cnnphilippines: We will be hosting the VP debate on April 10.Any questions you want us to ask the candidates? #PilipinasDebates2016 htt…",FALSE,0,NA,2016-03-02 09:27:53,FALSE,NA,"704961415543541760",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","san_errol",24,TRUE,FALSE,NA,NA
"227","RT @rapplerdotcom: GMA News issued a statement after VP Jojo Binay aired his complaints about #PiliPinasDebates2016. #PHVote https://t.co/C…",FALSE,0,NA,2016-03-02 09:26:51,FALSE,NA,"704961155802882048",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","agatha_jan",56,TRUE,FALSE,NA,NA
"228","RT @cnnphilippines: We will be hosting the VP debate on April 10.Any questions you want us to ask the candidates? #PilipinasDebates2016 htt…",FALSE,0,NA,2016-03-02 09:26:44,FALSE,NA,"704961126862159873",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","agatha_jan",24,TRUE,FALSE,NA,NA
"229","RT @GMA_PA: .@gmanetwork makes history during the first leg of #PiliPinasDebates2016: https://t.co/ug1gVxZYKx https://t.co/xwoD04FXo5",FALSE,0,NA,2016-03-02 09:23:57,FALSE,NA,"704960424375005186",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FBalawang",55,TRUE,FALSE,NA,NA
"230","RT @gmanews: Mike Enriquez proud of the first #PiliPinasDebates2016 https://t.co/MikeHEd3yR https://t.co/A5TcYyavPo",FALSE,0,NA,2016-03-02 09:23:53,FALSE,NA,"704960409451651073",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FBalawang",51,TRUE,FALSE,NA,NA
"231","RT @gmanews: Mike Enriquez proud of the first #PiliPinasDebates2016 https://t.co/MikeHEd3yR https://t.co/A5TcYyavPo",FALSE,0,NA,2016-03-02 09:22:59,FALSE,NA,"704960183168950272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MilanRunio",51,TRUE,FALSE,NA,NA
"232","RT @cnnphilippines: We will be hosting the VP debate on April 10.Any questions you want us to ask the candidates? #PilipinasDebates2016 htt…",FALSE,0,NA,2016-03-02 09:22:53,FALSE,NA,"704960154576400384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MilanRunio",24,TRUE,FALSE,NA,NA
"233","RT @rapplerdotcom: #PiliPinasDebates2016 top worldwide Twitter trend: https://t.co/Ui0iLc4i0u https://t.co/4fGIRc8B0W",FALSE,0,NA,2016-03-02 09:21:34,FALSE,NA,"704959824652414976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SonnyDelaCruz15",25,TRUE,FALSE,NA,NA
"234","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:21:27,FALSE,NA,"704959794356965377",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SonnyDelaCruz15",97,TRUE,FALSE,NA,NA
"235","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:19:49,FALSE,NA,"704959383847895040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RSumapat",97,TRUE,FALSE,NA,NA
"236","RT @bernardokath: Goodluck kuya mar! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PiliPinasDebates2016 #MarWithAPlan https://t.co/IhwF9xMHU2",FALSE,0,NA,2016-03-02 09:19:41,FALSE,NA,"704959350016585729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kayce_almine",3425,TRUE,FALSE,NA,NA
"237","RT @OysonMike: #PiliPinasDebates2016 thanks GMA and Comelec for organizing this debate. Glad to see all of them in one stage. Who will walk…",FALSE,0,NA,2016-03-02 09:18:40,FALSE,NA,"704959095866953728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SalcedoNikka",2,TRUE,FALSE,NA,NA
"238","RT @rapplerdotcom: #PiliPinasDebates2016 top worldwide Twitter trend: https://t.co/Ui0iLc4i0u https://t.co/4fGIRc8B0W",FALSE,0,NA,2016-03-02 09:18:39,FALSE,NA,"704959090754080769",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SalcedoNikka",25,TRUE,FALSE,NA,NA
"239","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:18:36,FALSE,NA,"704959076661227520",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SalcedoNikka",97,TRUE,FALSE,NA,NA
"240","RT @WikaKoNa: #Duterte is my President because I care for my country. #PiliPinasDebates2016",FALSE,0,NA,2016-03-02 09:17:16,FALSE,NA,"704958743625138176",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AndreaRama8",11,TRUE,FALSE,NA,NA
"241","RT @rapplerdotcom: #PiliPinasDebates2016 top worldwide Twitter trend: https://t.co/Ui0iLc4i0u https://t.co/4fGIRc8B0W",FALSE,0,NA,2016-03-02 09:17:13,FALSE,NA,"704958729884577792",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AndreaRama8",25,TRUE,FALSE,NA,NA
"242","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:17:08,FALSE,NA,"704958709814808576",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AndreaRama8",97,TRUE,FALSE,NA,NA
"243","RT @gmanews: Mike Enriquez proud of the first #PiliPinasDebates2016 https://t.co/MikeHEd3yR https://t.co/A5TcYyavPo",FALSE,0,NA,2016-03-02 09:16:17,FALSE,NA,"704958495183908865",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NMaspac",51,TRUE,FALSE,NA,NA
"244","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:16:13,FALSE,NA,"704958480642240512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NMaspac",97,TRUE,FALSE,NA,NA
"245","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:13:38,FALSE,NA,"704957830583848960",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SallyRoxas6",97,TRUE,FALSE,NA,NA
"246","RT @PhilippineStar: ADVISORY: UP-Cebu will host the Visayas Leg of #PiliPinasDebates2016 on March 20, not the University of San Carlos. | v…",FALSE,0,NA,2016-03-02 09:12:52,FALSE,NA,"704957635733270528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JaysonRunio",35,TRUE,FALSE,NA,NA
"247","RT @TwitterPH: During the first #PiliPinasDebates2016, over 1.3 Million Tweets were generated. https://t.co/TWGEwOjQpV https://t.co/vtBjxwF…",FALSE,0,NA,2016-03-02 09:12:50,FALSE,NA,"704957627155877888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JaysonRunio",42,TRUE,FALSE,NA,NA
"248","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:12:46,FALSE,NA,"704957612178042881",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JaysonRunio",97,TRUE,FALSE,NA,NA
"249","RT @rapplerdotcom: #PiliPinasDebates2016 top worldwide Twitter trend: https://t.co/Ui0iLc4i0u https://t.co/4fGIRc8B0W",FALSE,0,NA,2016-03-02 09:11:57,FALSE,NA,"704957404652253184",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FernesLaura",25,TRUE,FALSE,NA,NA
"250","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:11:54,FALSE,NA,"704957390400008192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FernesLaura",97,TRUE,FALSE,NA,NA
"251","RT @TwitterPH: During the first #PiliPinasDebates2016, over 1.3 Million Tweets were generated. https://t.co/TWGEwOjQpV https://t.co/vtBjxwF…",FALSE,0,NA,2016-03-02 09:11:00,FALSE,NA,"704957164574474240",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DelCorry",42,TRUE,FALSE,NA,NA
"252","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:10:57,FALSE,NA,"704957152423641088",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DelCorry",97,TRUE,FALSE,NA,NA
"253","RT @jayvediazpogi: Wala pa akong desisyon kung sino ang aking pangulo pero iisa lang ang aking Bise Presidente 
#BBM4VP  #PiliPinasDebates2…",FALSE,0,NA,2016-03-02 09:10:46,FALSE,NA,"704957108232527872",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","urdhan",2,TRUE,FALSE,NA,NA
"254","RT @rapplerdotcom: #PiliPinasDebates2016 top worldwide Twitter trend: https://t.co/Ui0iLc4i0u https://t.co/4fGIRc8B0W",FALSE,0,NA,2016-03-02 09:09:49,FALSE,NA,"704956866720243712",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ArsalaBea",25,TRUE,FALSE,NA,NA
"255","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:09:42,FALSE,NA,"704956839700492288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ArsalaBea",97,TRUE,FALSE,NA,NA
"256","RT @manila_bulletin: Upcoming #PiliPinasDebates2016 schedule. https://t.co/fgODpgUWwy",FALSE,0,NA,2016-03-02 09:08:08,FALSE,NA,"704956442617389056",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NgManny",64,TRUE,FALSE,NA,NA
"257","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:08:03,FALSE,NA,"704956424787374080",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NgManny",97,TRUE,FALSE,NA,NA
"258","RT @NeckJonas22: OH YEA

“@PrinceOfBanats: ""Food is available and food is affordable."" - Duterte
#PiliPinasDebates2016”",FALSE,0,NA,2016-03-02 09:07:58,FALSE,NA,"704956404151357440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RennaWulffraat",1,TRUE,FALSE,NA,NA
"259","RT @rapplerdotcom: #PiliPinasDebates2016 top worldwide Twitter trend: https://t.co/Ui0iLc4i0u https://t.co/4fGIRc8B0W",FALSE,0,NA,2016-03-02 09:06:51,FALSE,NA,"704956123275665408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AustinLowell1",25,TRUE,FALSE,NA,NA
"260","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:06:47,FALSE,NA,"704956103193276416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AustinLowell1",97,TRUE,FALSE,NA,NA
"261","RT @ABSCBNNews: Supporters wear colors proud in #PiliPinasDebates2016 https://t.co/n5cDqBydYk https://t.co/eOu1JjSbOg",FALSE,0,NA,2016-03-02 09:05:00,FALSE,NA,"704955655094861824",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BWinara",14,TRUE,FALSE,NA,NA
"262","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:04:55,FALSE,NA,"704955635348086784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BWinara",97,TRUE,FALSE,NA,NA
"263","RT @ABSCBNNews: Supporters wear colors proud in #PiliPinasDebates2016 https://t.co/n5cDqBydYk https://t.co/eOu1JjSbOg",FALSE,0,NA,2016-03-02 09:04:13,FALSE,NA,"704955460730822656",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TarikChino",14,TRUE,FALSE,NA,NA
"264","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:04:09,FALSE,NA,"704955440216420352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TarikChino",97,TRUE,FALSE,NA,NA
"265","RT @ABSCBNNews: Supporters wear colors proud in #PiliPinasDebates2016 https://t.co/n5cDqBydYk https://t.co/eOu1JjSbOg",FALSE,0,NA,2016-03-02 09:03:27,FALSE,NA,"704955267650187264",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JerichoChua1",14,TRUE,FALSE,NA,NA
"266","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:03:23,FALSE,NA,"704955250889740288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JerichoChua1",97,TRUE,FALSE,NA,NA
"267","RT @manila_bulletin: Upcoming #PiliPinasDebates2016 schedule. https://t.co/fgODpgUWwy",FALSE,0,NA,2016-03-02 09:02:07,FALSE,NA,"704954929639600132",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HoneyMesa",64,TRUE,FALSE,NA,NA
"268","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:02:01,FALSE,NA,"704954904972951552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HoneyMesa",97,TRUE,FALSE,NA,NA
"269","RT @manila_bulletin: Upcoming #PiliPinasDebates2016 schedule. https://t.co/fgODpgUWwy",FALSE,0,NA,2016-03-02 09:00:04,FALSE,NA,"704954414386122752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ramos_jobert",64,TRUE,FALSE,NA,NA
"270","RT @gmanews: #PiliPinasDebates2016 generates over a million tweets https://t.co/mdcKcw99bH",FALSE,0,NA,2016-03-02 09:00:00,FALSE,NA,"704954396313055233",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ramos_jobert",97,TRUE,FALSE,NA,NA
"271","RT @manila_bulletin: Upcoming #PiliPinasDebates2016 schedule. https://t.co/fgODpgUWwy",FALSE,0,NA,2016-03-02 08:58:19,FALSE,NA,"704953972432326657",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","berana_john",64,TRUE,FALSE,NA,NA
"272","RT @gmanews: Mike Enriquez proud of the first #PiliPinasDebates2016 https://t.co/MikeHEd3yR https://t.co/A5TcYyavPo",FALSE,0,NA,2016-03-02 08:58:16,FALSE,NA,"704953963469123584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","berana_john",51,TRUE,FALSE,NA,NA
